0,wrd_length,total_char,syl_count,syl_sum,sentiment
"We are your own children, yet you show us no mercy in all our misery and afflictions.","[2, 3, 4, 3, 8, 3, 3, 4, 2, 2, 5, 2, 3, 3, 6, 3, 11]",67,[1 1 1 1 2 1 1 1 1 1 2 1 1 1 3 1 3],23,0.6
"A sweat came over me when I saw this man, and my eyes filled with tears, for he reminds me of Ulysses, who I fear is going about in just such rags as this man's are, if indeed he is still among the living.","[1, 5, 4, 4, 2, 4, 1, 3, 4, 3, 3, 2, 4, 6, 4, 5, 3, 2, 7, 2, 2, 7, 3, 1, 4, 2, 5, 5, 2, 4, 4, 4, 2, 4, 3, 2, 3, 2, 6, 2, 2, 5, 5, 3, 6]",157,"[1 2 1 2 1 1 1 1 1 1 1 1 0 1 1 2 1 1 2 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 1 0 1
 1 1 1 1 1 2 1 2]",52,0.2
"If he is already dead and in the house of Hades, then, alas!","[2, 2, 2, 7, 4, 3, 2, 3, 5, 2, 5, 4, 4]",45,[1 1 1 4 2 1 1 1 1 1 1 1 2],18,-0.35
"for my good master, who made me his stockman when I was quite young among the Cephallenians, and now his cattle are countless; no one could have done better with them than I have, for they have bred like ears of corn; nevertheless I have to keep bringing them in for others to eat, who take no heed to his son though he is in the house, and fear not the wrath of heaven, but are already eager to divide Ulysses' property among them because he has been away so long.","[3, 2, 4, 6, 3, 4, 2, 3, 8, 4, 1, 3, 5, 5, 5, 3, 13, 3, 3, 3, 6, 3, 9, 2, 3, 5, 4, 4, 6, 4, 4, 4, 1, 4, 3, 4, 4, 4, 4, 4, 2, 4, 12, 1, 4, 2, 4, 8, 4, 2, 3, 6, 2, 3, 3, 4, 2, 4, 2, 3, 3, 6, 2, 2, 2, 3, 5, 3, 4, 3, 3, 5, 2, 6, 3, 3, 7, 5, 2, 6, 7, 8, 5, 4, 7, 2, 3, 4, 4, 2, 4]",365,"[1 1 1 2 1 1 1 1 2 1 1 1 1 1 2 1 5 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1
 0 1 2 1 1 4 1 1 1 1 2 1 1 1 2 1 2 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 3
 1 1 4 3 1 2 2 3 2 1 2 1 1 1 2 1 1]",120,0.25
"I have often thought--only it would not be right while his son is living--of going off with the cattle to some foreign country; bad as this would be, it is still harder to stay here and be ill-treated about other people's herds.","[1, 4, 5, 7, 4, 2, 5, 3, 2, 5, 5, 3, 3, 2, 6, 2, 5, 3, 4, 3, 6, 2, 4, 7, 7, 3, 2, 4, 5, 2, 2, 2, 5, 6, 2, 4, 4, 3, 2, 11, 5, 5, 6, 2, 5]",180,"[1 1 2 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 2 1 1 1
 1 1 3 2 2 1 0 1]",54,-0.152857142857
"My position is intolerable, and I should long since have run away and put myself under the protection of some other chief, only that I believe my poor master will yet return, and send all these suitors flying out of the house.""","[2, 8, 2, 11, 3, 1, 6, 4, 5, 4, 3, 4, 3, 3, 6, 5, 3, 10, 2, 4, 5, 5, 4, 4, 1, 7, 2, 4, 6, 4, 3, 6, 3, 4, 3, 5, 7, 6, 3, 2, 3, 5]",181,"[1 3 1 4 1 1 1 1 1 1 1 2 1 1 2 2 1 3 1 1 2 2 2 1 1 3 1 1 2 1 1 2 1 1 1 1 2
 1 1 1 1 1]",60,-0.14375
"""Stockman,"" answered Ulysses, ""you seem to be a very well-disposed person, and I can see that you are a man of sense.","[8, 8, 7, 3, 4, 2, 2, 1, 4, 13, 6, 3, 1, 3, 3, 4, 3, 3, 1, 3, 2, 5]",89,[2 2 2 1 1 1 1 1 2 3 2 1 1 1 1 1 1 1 1 1 1 1],29,0.2
"Therefore I will tell you, and will confirm my words with an oath.","[9, 1, 4, 4, 3, 3, 4, 7, 2, 5, 4, 2, 4]",52,[3 1 1 1 1 1 1 2 1 1 1 1 1],16,0.0
"By Jove, the chief of all gods, and by that hearth of Ulysses to which I am now come, Ulysses shall return before you leave this place, and if you are so minded you shall see him killing the suitors who are now masters here.""","[2, 4, 3, 5, 2, 3, 4, 3, 2, 4, 6, 2, 7, 2, 5, 1, 2, 3, 4, 7, 5, 6, 6, 3, 5, 4, 5, 3, 2, 3, 3, 2, 6, 3, 5, 3, 3, 7, 3, 7, 3, 3, 3, 7, 4]",175,"[1 1 1 2 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 2 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1
 2 1 2 1 1 1 2 1]",55,0.0
"""If Jove were to bring this to pass,"" replied the stockman, ""you should see how I would do my very utmost to help him.""","[2, 4, 4, 2, 5, 4, 2, 4, 7, 3, 8, 3, 6, 3, 3, 1, 5, 2, 2, 4, 6, 2, 4, 3]",89,[1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 2 2 1 1 1],28,0.2
And in like manner Eumaeus prayed that Ulysses might return home.,"[3, 2, 4, 6, 7, 6, 4, 7, 5, 6, 4]",54,[1 1 1 2 2 0 1 2 1 2 1],14,0.0
Thus did they converse.,"[4, 3, 4, 8]",19,[1 1 1 2],5,0.0
Meanwhile the suitors were hatching a plot to murder Telemachus: but a bird flew near them on their left hand--an eagle with a dove in its talons.,"[9, 3, 7, 4, 8, 1, 4, 2, 6, 10, 3, 1, 4, 4, 4, 4, 2, 5, 4, 4, 2, 5, 4, 1, 4, 2, 3, 6]",116,[3 1 2 1 2 1 1 1 2 4 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 2],39,0.05
"On this Amphinomus said, ""My friends, this plot of ours to murder Telemachus will not succeed; let us go to dinner instead.""","[2, 4, 10, 4, 2, 7, 4, 4, 2, 4, 2, 6, 10, 4, 3, 7, 3, 2, 2, 2, 6, 7]",97,[1 1 4 1 1 2 1 1 1 1 1 2 4 1 1 1 1 1 1 1 2 3],33,0.0
"The others assented, so they went inside and laid their cloaks on the benches and seats.","[3, 6, 8, 2, 4, 4, 6, 3, 4, 5, 6, 2, 3, 7, 3, 5]",71,[1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 2],20,0.0
"They sacrificed the sheep, goats, pigs, and the heifer, and when the inward meats were cooked they served them round.","[4, 10, 3, 5, 5, 4, 3, 3, 6, 3, 4, 3, 6, 5, 4, 6, 4, 6, 4, 5]",93,[1 3 1 1 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1],25,-0.2
"They mixed the wine in the mixing-bowls, and the swineherd gave every man his cup, while Philoetius handed round the bread in the bread baskets, and Melanthius poured them out their wine.","[4, 5, 3, 4, 2, 3, 12, 3, 3, 9, 4, 5, 3, 3, 3, 5, 10, 6, 5, 3, 5, 2, 3, 5, 7, 3, 10, 6, 4, 3, 5, 4]",152,[1 1 1 1 1 1 3 1 1 3 1 3 1 1 1 1 3 1 1 1 2 1 1 2 2 1 3 1 1 1 1 1],45,-0.1
Then they laid their hands upon the good things that were before them.,"[4, 4, 4, 5, 5, 4, 3, 4, 6, 4, 4, 6, 4]",57,[1 1 1 1 1 2 1 1 1 1 1 2 1],15,0.7
"Telemachus purposely made Ulysses sit in the part of the cloister that was paved with stone; {158} he gave him a shabby looking seat at a little table to himself, and had his portion of the inward meats brought to him, with his wine in a gold cup.","[10, 9, 4, 7, 3, 2, 3, 4, 2, 3, 8, 4, 3, 5, 4, 5, 3, 2, 4, 3, 1, 6, 7, 4, 2, 1, 6, 5, 2, 7, 3, 3, 3, 7, 2, 3, 6, 5, 7, 2, 3, 4, 3, 4, 2, 1, 4, 3]",194,"[4 4 1 2 1 1 1 1 1 1 2 1 1 1 1 1 0 1 1 1 1 2 2 2 1 1 1 1 1 2 1 1 1 2 1 1 2
 2 1 1 1 1 1 1 1 1 1 1]",62,-0.1875
"""Sit there,"" said he, ""and drink your wine among the great people.","[3, 5, 4, 2, 3, 5, 4, 4, 5, 3, 5, 6]",49,[1 1 1 1 1 1 1 1 2 1 2 1],14,0.8
"I will put a stop to the gibes and blows of the suitors, for this is no public house, but belongs to Ulysses, and has passed from him to me.","[1, 4, 3, 1, 4, 2, 3, 5, 3, 5, 2, 3, 7, 3, 4, 2, 2, 6, 5, 3, 7, 2, 7, 3, 3, 6, 4, 3, 2, 2]",107,[1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1],34,0.0
"Therefore, suitors, keep your hands and your tongues to yourselves, or there will be mischief.""","[9, 7, 4, 4, 5, 3, 4, 7, 2, 10, 2, 5, 4, 2, 8]",76,[3 2 1 1 1 1 1 1 1 2 1 1 1 1 3],21,0.0
"The suitors bit their lips, and marvelled at the boldness of his speech; then Antinous said, ""We do not like such language but we will put up with it, for Telemachus is threatening us in good earnest.","[3, 7, 3, 5, 4, 3, 9, 2, 3, 8, 2, 3, 6, 4, 8, 4, 2, 2, 3, 4, 4, 8, 3, 2, 4, 3, 2, 4, 2, 3, 10, 2, 11, 2, 2, 4, 7]",158,[1 2 1 1 1 1 2 1 1 2 1 1 1 1 3 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 4 1 4 1 1 1 3],51,0.35
"If Jove had let us we should have put a stop to his brave talk ere now.""","[2, 4, 3, 3, 2, 2, 6, 4, 3, 1, 4, 2, 3, 5, 4, 3, 3]",54,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],17,0.8
"Thus spoke Antinous, but Telemachus heeded him not.","[4, 5, 8, 3, 10, 6, 3, 3]",42,[1 1 3 1 4 1 1 1],13,0.0
"Meanwhile the heralds were bringing the holy hecatomb through the city, and the Achaeans gathered under the shady grove of Apollo.","[9, 3, 7, 4, 8, 3, 4, 8, 7, 3, 4, 3, 3, 8, 8, 5, 3, 5, 5, 2, 6]",108,[3 1 2 1 2 1 2 3 1 1 2 1 1 3 2 2 1 2 1 1 3],36,-0.25
"Then they roasted the outer meat, drew it off the spits, gave every man his portion, and feasted to their heart's content; those who waited at table gave Ulysses exactly the same portion as the others had, for Telemachus had told them to do so.","[4, 4, 7, 3, 5, 4, 4, 2, 3, 3, 5, 4, 5, 3, 3, 7, 3, 7, 2, 5, 5, 2, 7, 5, 3, 6, 2, 5, 4, 7, 7, 3, 4, 7, 2, 3, 6, 3, 3, 10, 3, 4, 4, 2, 2, 2]",194,"[1 1 1 1 2 2 1 1 1 1 1 1 3 1 1 2 1 2 1 1 2 0 2 1 1 1 1 1 1 2 3 1 1 2 1 1 2
 1 1 4 1 1 1 1 1 1]",61,0.125
"But Minerva would not let the suitors for one moment drop their insolence, for she wanted Ulysses to become still more bitter against them.","[3, 7, 5, 3, 3, 3, 7, 3, 3, 6, 4, 5, 9, 3, 3, 6, 7, 2, 6, 5, 4, 6, 7, 4]",114,[1 3 1 1 1 1 2 1 1 2 1 1 3 1 0 1 2 1 2 1 1 2 2 1],33,0.2
"Now there happened to be among them a ribald fellow, whose name was Ctesippus, and who came from Same.","[3, 5, 8, 2, 2, 5, 4, 1, 6, 6, 5, 4, 3, 9, 3, 3, 4, 4, 4]",81,[1 1 2 1 1 2 1 1 2 2 1 1 1 3 1 1 1 1 1],25,0.0
"This man, confident in his great wealth, was paying court to the wife of Ulysses, and said to the suitors, ""Hear what I have to say.","[4, 3, 9, 2, 3, 5, 6, 3, 6, 5, 2, 3, 4, 2, 7, 3, 4, 2, 3, 7, 4, 4, 1, 4, 2, 3]",101,[1 1 3 1 1 2 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1],33,0.65
"The stranger has already had as large a portion as any one else; this is well, for it is not right nor reasonable to ill-treat any guest of Telemachus who comes here.","[3, 8, 3, 7, 3, 2, 5, 1, 7, 2, 3, 3, 4, 4, 2, 4, 3, 2, 2, 3, 5, 3, 10, 2, 9, 3, 5, 2, 10, 3, 5, 4]",132,[1 2 1 4 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 4 1 3 2 1 1 4 1 1 1],47,0.0904761904762
"I will, however, make him a present on my own account, that he may have something to give to the bath-woman, or to some other of Ulysses' servants.""","[1, 4, 7, 4, 3, 1, 7, 2, 2, 3, 7, 4, 2, 3, 4, 9, 2, 4, 2, 3, 10, 2, 2, 4, 5, 2, 7, 8]",114,[1 1 3 1 1 1 2 1 1 1 2 1 1 1 1 3 1 1 1 1 3 1 1 1 2 1 2 2],39,0.158333333333
"As he spoke he picked up a heifer's foot from the meat-basket in which it lay, and threw it at Ulysses, but Ulysses turned his head a little aside, and avoided it, smiling grimly Sardinian fashion {159} as he did so, and it hit the wall, not him.","[2, 2, 5, 2, 6, 2, 1, 6, 2, 4, 4, 3, 11, 2, 5, 2, 3, 3, 5, 2, 2, 7, 3, 7, 6, 3, 4, 1, 6, 5, 3, 7, 2, 7, 6, 9, 7, 3, 2, 2, 3, 2, 3, 2, 3, 3, 4, 3, 3]",190,"[1 1 1 1 1 1 1 2 0 1 1 1 4 1 1 1 1 1 1 1 1 2 1 2 1 1 2 1 1 2 1 2 1 2 2 4 2
 0 1 1 1 1 1 1 1 1 1 1 1]",62,-0.59375
"On this Telemachus spoke fiercely to Ctesippus, ""It is a good thing for you,"" said he, ""that the stranger turned his head so that you missed him.","[2, 4, 10, 5, 8, 2, 9, 2, 2, 1, 4, 5, 3, 3, 4, 2, 4, 3, 8, 6, 3, 4, 2, 4, 3, 6, 3]",112,[1 1 4 1 4 1 3 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1],37,0.7
"If you had hit him I should have run you through with my spear, and your father would have had to see about getting you buried rather than married in this house.","[2, 3, 3, 3, 3, 1, 6, 4, 3, 3, 7, 4, 2, 5, 3, 4, 6, 5, 4, 3, 2, 3, 5, 7, 3, 6, 6, 4, 7, 2, 4, 5]",128,[1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 2 2 1 2 2 1 2 1 1 1],39,0.25
"So let me have no more unseemly behaviour from any of you, for I am grown up now to the knowledge of good and evil and understand what is going on, instead of being the child that I have been heretofore.","[2, 3, 2, 4, 2, 4, 8, 9, 4, 3, 2, 3, 3, 1, 2, 5, 2, 3, 2, 3, 9, 2, 4, 3, 4, 3, 10, 4, 2, 5, 2, 7, 2, 5, 3, 5, 4, 1, 4, 4, 10]",160,"[1 1 1 1 1 1 3 3 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 3 1 1 1 1 3 1 1 1 1 1
 1 1 1 4]",55,-0.183333333333
"I have long seen you killing my sheep and making free with my corn and wine: I have put up with this, for one man is no match for many, but do me no further violence.","[1, 4, 4, 4, 3, 7, 2, 5, 3, 6, 4, 4, 2, 4, 3, 4, 1, 4, 3, 2, 4, 4, 3, 3, 3, 2, 2, 5, 3, 4, 3, 2, 2, 2, 7, 8]",127,[1 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2],41,0.2125
"Still, if you wish to kill me, kill me; I would far rather die than see such disgraceful scenes day after day--guests insulted, and men dragging the women servants about the house in an unseemly way.""","[5, 2, 3, 4, 2, 4, 2, 4, 2, 1, 5, 3, 6, 3, 4, 3, 4, 11, 6, 3, 5, 3, 6, 8, 3, 3, 8, 3, 5, 8, 5, 3, 5, 2, 2, 8, 3]",157,[1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 4 1 1 2 1 1 2 1 1 2 1 2 2 2 1 1 1 1 3 1],49,0.05
"They all held their peace till at last Agelaus son of Damastor said, ""No one should take offence at what has just been said, nor gainsay it, for it is quite reasonable.","[4, 3, 4, 5, 5, 4, 2, 4, 7, 3, 2, 8, 4, 2, 3, 6, 4, 7, 2, 4, 3, 4, 4, 4, 3, 7, 2, 3, 2, 2, 5, 10]",132,[1 1 1 1 2 1 1 1 3 1 1 3 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 4],42,0.1
"Leave off, therefore, ill-treating the stranger, or any one else of the servants who are about the house; I would say, however, a friendly word to Telemachus and his mother, which I trust may commend itself to both.","[5, 3, 9, 12, 3, 8, 2, 3, 3, 4, 2, 3, 8, 3, 3, 5, 3, 5, 1, 5, 3, 7, 1, 8, 4, 2, 10, 3, 3, 6, 5, 1, 5, 3, 7, 6, 2, 4]",170,"[2 1 3 4 1 2 1 2 1 1 1 1 2 1 1 2 1 1 1 1 1 3 1 3 1 1 4 1 1 2 1 1 1 1 2 2 1
 1]",58,0.375
"'As long,' I would say, 'as you had ground for hoping that Ulysses would one day come home, no one could complain of your waiting and suffering {160} the suitors to be in your house.","[3, 4, 1, 5, 3, 3, 3, 3, 6, 3, 6, 4, 7, 5, 3, 3, 4, 4, 2, 3, 5, 8, 2, 4, 7, 3, 9, 3, 3, 7, 2, 2, 2, 4, 5]",141,[1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 2 1 1 2 1 3 0 1 2 1 1 1 1 1],41,-0.05
"It would have been better that he should have returned, but it is now sufficiently clear that he will never do so; therefore talk all this quietly over with your mother, and tell her to marry the best man, and the one who makes her the most advantageous offer.","[2, 5, 4, 4, 6, 4, 2, 6, 4, 8, 3, 2, 2, 3, 12, 5, 4, 2, 4, 5, 2, 2, 9, 4, 3, 4, 7, 4, 4, 4, 6, 3, 4, 3, 2, 5, 3, 4, 3, 3, 3, 3, 3, 5, 3, 3, 4, 12, 5]",207,"[1 1 1 1 2 1 1 1 1 2 1 1 1 1 5 2 1 1 1 2 1 1 3 1 1 1 3 2 1 1 2 1 1 1 1 2 1
 1 1 1 1 1 1 1 1 1 1 4 2]",68,0.42
"Thus you will yourself be able to manage your own inheritance, and to eat and drink in peace, while your mother will look after some other man's house, not yours.'""","[4, 3, 4, 8, 2, 4, 2, 6, 4, 3, 11, 3, 2, 3, 3, 5, 2, 5, 5, 4, 6, 4, 4, 5, 4, 5, 3, 2, 5, 3, 5]",129,[1 1 1 2 1 1 1 2 1 1 4 1 1 2 1 1 1 2 1 1 2 1 1 2 1 2 1 0 1 1 1],40,0.325
"To this Telemachus answered, ""By Jove, Agelaus, and by the sorrows of my unhappy father, who has either perished far from Ithaca, or is wandering in some distant land, I throw no obstacles in the way of my mother's marriage; on the contrary I urge her to choose whomsoever she will, and I will give her numberless gifts into the bargain, but I dare not insist point blank that she shall leave the house against her own wishes.","[2, 4, 10, 8, 2, 4, 7, 3, 2, 3, 7, 2, 2, 7, 6, 3, 3, 6, 8, 3, 4, 6, 2, 2, 9, 2, 4, 7, 4, 1, 5, 2, 9, 2, 3, 3, 2, 2, 6, 2, 8, 2, 3, 8, 1, 4, 3, 2, 6, 10, 3, 4, 3, 1, 4, 4, 3, 10, 5, 4, 3, 7, 3, 1, 4, 3, 6, 5, 5, 4, 3, 5, 5, 3, 5, 7, 3, 3, 6]",338,"[1 1 4 2 1 1 3 1 1 1 2 1 1 3 2 1 1 2 2 1 1 3 1 1 3 1 1 2 1 1 1 1 2 1 1 1 1
 1 2 0 3 1 1 3 1 1 1 1 1 3 0 1 1 1 1 1 1 3 1 2 1 2 1 1 1 1 2 1 1 1 0 1 2 1
 1 2 1 1 1]",108,0.00416666666667
"Heaven forbid that I should do this.""","[6, 6, 4, 1, 6, 2, 4]",29,[3 2 1 1 1 1 1],10,0.0
"Minerva now made the suitors fall to laughing immoderately, and set their wits wandering; but they were laughing with a forced laughter.","[7, 3, 4, 3, 7, 4, 2, 8, 12, 3, 3, 5, 4, 9, 3, 4, 4, 8, 4, 1, 6, 8]",112,[3 1 1 1 2 1 1 2 6 1 1 1 1 3 1 1 1 2 1 1 1 2],35,-0.3
"Their meat became smeared with blood; their eyes filled with tears, and their hearts were heavy with forebodings.","[5, 4, 6, 7, 4, 5, 5, 4, 6, 4, 5, 3, 5, 6, 4, 5, 4, 11]",93,[1 2 2 2 1 1 1 0 1 1 2 1 1 2 1 3 1 4],27,0.1
"Theoclymenus saw this and said, ""Unhappy men, what is it that ails you?","[12, 3, 4, 3, 4, 7, 3, 4, 2, 2, 4, 4, 3]",55,[4 1 1 1 1 3 1 1 1 1 1 1 1],18,-0.6
"There is a shroud of darkness drawn over you from head to foot, your cheeks are wet with tears; the air is alive with wailing voices; the walls and roof-beams drip blood; the gate of the cloisters and the court beyond them are full of ghosts trooping down into the night of hell; the sun is blotted out of heaven, and a blighting gloom is over all the land.""","[5, 2, 1, 6, 2, 8, 5, 4, 3, 4, 4, 2, 4, 4, 6, 3, 3, 4, 5, 3, 3, 2, 5, 4, 7, 6, 3, 5, 3, 10, 4, 5, 3, 4, 2, 3, 9, 3, 3, 5, 6, 4, 3, 4, 2, 6, 8, 4, 4, 3, 5, 2, 4, 3, 3, 2, 7, 3, 2, 6, 3, 1, 9, 5, 2, 4, 3, 3, 4]",282,"[1 1 1 1 1 2 1 2 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 1 2 1 1 1 1 3 1 1 1 1 1 1 2
 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 2 1 1 2 1 1 1]",84,0.0122222222222
"Thus did he speak, and they all of them laughed heartily.","[4, 3, 2, 5, 3, 4, 3, 2, 4, 7, 8]",45,[1 1 1 2 1 1 1 1 1 1 4],15,0.7
"Eurymachus then said, ""This stranger who has lately come here has lost his senses.","[10, 4, 4, 4, 8, 3, 3, 6, 4, 4, 3, 4, 3, 6]",66,[4 1 1 1 2 1 1 3 1 1 1 1 1 1],20,-0.3
"Servants, turn him out into the streets, since he finds it so dark here.""","[8, 4, 3, 3, 4, 3, 7, 5, 2, 5, 2, 2, 4, 4]",56,[2 1 1 1 2 1 1 1 1 1 1 1 1 1],16,-0.15
"But Theoclymenus said, ""Eurymachus, you need not send any one with me.","[3, 12, 4, 10, 3, 4, 3, 4, 3, 3, 4, 2]",55,[1 4 1 4 1 0 1 1 2 1 1 1],18,0.0
"I have eyes, ears, and a pair of feet of my own, to say nothing of an understanding mind.","[1, 4, 4, 4, 3, 1, 4, 2, 4, 2, 2, 3, 2, 3, 7, 2, 2, 13, 4]",67,[1 1 0 2 1 1 1 1 1 1 1 1 1 1 2 1 1 4 1],23,0.6
"I will take these out of the house with me, for I see mischief overhanging you, from which not one of you men who are insulting people and plotting ill deeds in the house of Ulysses will be able to escape.""","[1, 4, 4, 5, 3, 2, 3, 5, 4, 2, 3, 1, 3, 8, 11, 3, 4, 5, 3, 3, 2, 3, 3, 3, 3, 9, 6, 3, 8, 3, 5, 2, 3, 5, 2, 7, 4, 2, 4, 2, 6]",162,"[1 1 1 1 1 1 1 1 1 1 1 1 1 3 4 1 1 1 1 1 1 1 1 1 1 3 1 1 2 1 1 1 1 1 1 2 1
 1 1 1 2]",51,-0.333333333333
"He left the house as he spoke, and went back to Piraeus who gave him welcome, but the suitors kept looking at one another and provoking Telemachus by laughing at the strangers.","[2, 4, 3, 5, 2, 2, 5, 3, 4, 4, 2, 7, 3, 4, 3, 7, 3, 3, 7, 4, 7, 2, 3, 7, 3, 9, 10, 2, 8, 2, 3, 9]",142,[1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 2 1 2 1 1 3 1 3 4 1 2 1 1 2],45,0.266666666667
"One insolent fellow said to him, ""Telemachus, you are not happy in your guests; first you have this importunate tramp, who comes begging bread and wine and has no skill for work or for hard fighting, but is perfectly useless, and now here is another fellow who is setting himself up as a prophet.","[3, 8, 6, 4, 2, 3, 10, 3, 3, 3, 5, 2, 4, 6, 5, 3, 4, 4, 11, 5, 3, 5, 7, 5, 3, 4, 3, 3, 2, 5, 3, 4, 2, 3, 4, 8, 3, 2, 9, 7, 3, 3, 4, 2, 7, 6, 3, 2, 7, 7, 2, 2, 1, 7]",235,"[1 3 2 1 1 1 4 1 1 1 2 1 1 1 1 1 1 1 4 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 2 1
 1 3 3 1 1 1 1 3 2 1 1 2 2 1 1 1 2]",77,-0.235416666667
"Let me persuade you, for it will be much better to put them on board ship and send them off to the Sicels to sell for what they will bring.""","[3, 2, 8, 3, 3, 2, 4, 2, 4, 6, 2, 3, 4, 2, 5, 4, 3, 4, 4, 3, 2, 3, 6, 2, 4, 3, 4, 4, 4, 5]",108,[1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1],33,0.5
"Telemachus gave him no heed, but sate silently watching his father, expecting every moment that he would begin his attack upon the suitors.","[10, 4, 3, 2, 4, 3, 4, 8, 8, 3, 6, 9, 5, 6, 4, 2, 5, 5, 3, 6, 4, 3, 7]",114,[4 1 1 1 0 1 1 3 2 1 2 3 3 2 1 1 1 2 1 2 2 1 2],38,0.0
"Meanwhile the daughter of Icarius, wise Penelope, had had a rich seat placed for her facing the court and cloisters, so that she could hear what every one was saying.","[9, 3, 8, 2, 7, 4, 8, 3, 3, 1, 4, 4, 6, 3, 3, 6, 3, 5, 3, 9, 2, 4, 3, 5, 4, 4, 5, 3, 3, 6]",133,[3 1 2 1 3 1 3 1 1 1 1 2 1 1 1 2 1 1 1 2 1 1 0 1 2 1 3 1 1 1],42,0.5375
"The dinner indeed had been prepared amid much merriment; it had been both good and abundant, for they had sacrificed many victims; but the supper was yet to come, and nothing can be conceived more gruesome than the meal which a goddess and a brave man were soon to lay before them--for they had brought their doom upon themselves.","[3, 6, 6, 3, 4, 8, 4, 4, 9, 2, 3, 4, 4, 4, 3, 8, 3, 4, 3, 10, 4, 7, 3, 3, 6, 3, 3, 2, 4, 3, 7, 3, 2, 9, 4, 8, 4, 3, 4, 5, 1, 7, 3, 1, 5, 3, 4, 4, 2, 3, 6, 4, 3, 4, 3, 7, 5, 4, 4, 10]",265,"[1 2 1 1 1 2 2 1 3 1 1 1 1 1 1 3 1 1 1 3 2 2 1 1 2 1 1 1 1 1 2 1 1 2 1 2 1
 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 2]",80,0.328571428571
"Book XXI  THE TRIAL OF THE AXES, DURING WHICH ULYSSES REVEALS HIMSELF TO EUMAEUS AND PHILOETIUS  Minerva now put it in Penelope's mind to make the suitors try their skill with the bow and with the iron axes, in contest among themselves, as a means of bringing about their destruction.","[4, 3, 3, 5, 2, 3, 4, 6, 5, 7, 7, 7, 2, 7, 3, 10, 7, 3, 3, 2, 2, 8, 2, 4, 2, 4, 3, 7, 3, 5, 5, 4, 3, 3, 3, 4, 3, 4, 4, 2, 7, 5, 10, 2, 1, 5, 2, 8, 5, 5, 11]",229,"[1 1 1 2 1 1 1 2 1 2 3 2 1 2 1 3 3 1 1 1 1 3 0 1 1 1 1 2 1 1 1 1 1 1 1 1 1
 2 1 1 2 2 2 1 1 2 1 2 2 1 3]",73,0.0
